Application_ID,Candidate_ID,Candidate_Name,Age,Gender,Education,Degree,Graduation_Year,Experience_Years,Candidate_Skills,Job_ID,Job_Title,Company_Name,Industry,Job_Location,State,Job_Type,Work_Mode,Required_Skills,Minimum_Experience,Salary_Range,Salary_Expected_LPA,Salary_Offered_LPA,Application_Date,Application_Source,Application_Status,Interview_Status,Final_Status,Skills_Match_Percentage,Experience_Match,Eligibility_Status,Job_Match_Score,Days_to_Response
APP106372,CAND29194,Ravi Mehta,23,Male,12th,MCA,2015,7.1,"Leadership, JavaScript, TypeScript, Time Management, Node.js, Bootstrap",JOB5356,Web Developer,Falcon Systems,Information Technology,Chennai,Tamil Nadu,Full-Time,Work From Office,"REST API, JavaScript, CSS, React, Git, Bootstrap",3,9.4L-12.5L,11,INR 9.4,10-02-2024,LinkedIn,Short-listed,Scheduled,In Process,32.9,Yes,Partially Eligible,58.3,20
APP117240,CAND34536,Vihaan Bhatia,41,Male,,BCA,2021,4,"React, Bootstrap, Node.js, MongoDB, JavaScript, CSS",JOB5829,Web Developer,Saffron Global,Information Technology,Hyderabad,Telangana,Full-Time,Hybrid,"HTML, JavaScript, Node.js, Bootstrap",4,Rs. 6.1 - 9.3 LPA,8,6.7,12/30/2025,Indeed,APPLIED,Cancelled,In Process,74.9,Partial,Partially Eligible,72.8,23
APP108644,CAND26582,Prakash Desai,37,Male,Master's,BCA,2006,13.7,"REST API, Java, JavaScript, Teamwork",JOB5026,Software Developer,Ironclad Consulting,Information Technology,Bombay,Maharashtra,Full-Time,Work From Home,"Algorithms, REST API, SQL, JavaScript",3,17.6 to 20 Lakhs,INR 21.1,15.6L,08-03-2024,Campus Placement,Interview scheduled ,Scheduled,In Process,47.5,Yes,Partially Eligible,69.7,8
APP110674,CAND22730,Selvam Malhotra,37,Male,Diploma,BCA,2013,2.7,"Algorithms, Data Structures, JavaScript, English Proficiency",JOB5731,Software Developer,Ironclad Corp,Information Technology,Coimbatore,Tamil Nadu,Internship,Work From Office,"Python, SQL, Data Structures, REST API, C++, Java",2,5.9-10.7 LPA,7.8,6.5 LPA,27-01-2023,Indeed,REJECTED,Not Scheduled,Rejected,17.2,Yes,Not Eligible,46.7,13
APP102774,CAND30380,Harsha Mukherjee,45,Male,Bachelor's,M.Sc Data Science,2012,5.5,"Data Visualization, NLP, Leadership, Pandas, Deep Learning, Scikit-learn, Python, Time Management",JOB5678,Data Scientist,Nexus Corp,Information Technology,Chennai,Tamil Nadu,Internship,Work From Office,"Pandas, Deep Learning, NLP, Python",2,Rs. 12.4 - 17.2 LPA,14,13.6 LPA,09/13/2024,Company Website,selected,Completed,Offer Declined,100,Yes,Eligible,100,40
APP104236,CAND27904,Ramesh Pandey,44,Male,12th,M.Com,2019,6,"Budgeting, Ratio Analysis, Financial Reporting, Valuation, PowerPoint, SQL, Financial Modeling",JOB5061,Financial Analyst,Nexus Consulting,Finance & Accounting,Kochi,Kerala,Part-Time,Work From Home,"Risk Analysis, PowerPoint, Valuation, Financial Reporting, Forecasting, Ratio Analysis",0,8.1 to 10.8 Lakhs,8.5,7.2 LPA,22-07-2025,Indeed,Rejected,Cancelled,Rejected,64.7,Yes,Eligible,75.5,44
APP117014,CAND33202,,44,Male,Bachelor's,MBA Finance,2021,4,"Ratio Analysis, Financial Modeling, Forecasting, Valuation",JOB5297,Financial Analyst,Panther Infotech,Finance & Accounting,Gurugram,Haryana,Full-Time,Work From Office,"Valuation, Ratio Analysis, Risk Analysis, Financial Reporting, Forecasting",0,620000-890000,7.8L,6.3,04-02-2025,,Reject,Not Scheduled,Rejected,60.1,Yes,Eligible,74.1,7
APP107701,CAND25043,Yash Tiwari,42,Male,12th,B.Com,2010,7.3,"Power BI, Pandas, Statistics, Data Cleaning, Data Visualization, Python",JOB5119,Data Analyst,Skyline Systems,Information Technology,Ahmedabad,Gujarat,Internship,Work From Office,"SQL, Data Visualization, Data Cleaning, Python, VLOOKUP",0,840000-1100000,"8,90,000","7,50,000",04-10-2025,Naukri,Not Selected,Not Scheduled,Rejected,61.1,Yes,Eligible,77.2,37
APP119391,CAND26165,,33,,Bachelor's,MBA,2008,12.5,"Pandas, Data Visualization, Power BI, Data Cleaning",JOB5247,Data Analyst,magna corp,Information Technology,Coimbatore,Tamil Nadu,Full-Time,Work From Office,"Power BI, VLOOKUP, Tableau, Data Visualization, Statistics",1,1070000-1200000,12.0 LPA,10.9 LPA,02-06-2025,Company Website,Shortlisted,Scheduled,In Process,37.2,Yes,Partially Eligible,60.1,8
APP115694,CAND34056,Pooja Gupta,21,Female,Bachelor's,B.Sc,2015,10,"Stakeholder Management, Communication, Requirement Gathering, Excel, Documentation, SQL",JOB5128,Business Analyst,Verex Digital,Information Technology,Salem,Tamil Nadu,Full-Time,Work From Office,"Documentation, Stakeholder Management, Power BI, Requirement Gathering, Communication",2,12.5 to 14 Lakhs,14.3 LPA,13.6 LPA,14-Dec-24,Indeed,selected,Completed,Selected,77.1,Yes,Eligible,86,23
APP108705,CAND22951,Aishwarya Murugan,42,Female,Bachelor's,M.Com,2002,7.9,"Taxation, Auditing, GST, Bank Reconciliation, TDS",JOB5451,Accountant,Xcel Corp,Finance & Accounting,Chennai,Tamil Nadu,Part-Time,Work From Office,"Excel, Accounts Receivable, Tally, Auditing",4,5.4-6.7 LPA,5.3,6.0 LPA,10-11-2023,Indeed,Interview Scheduled,Scheduled,In Process,27,Yes,Not Eligible,59.7,8
APP115268,CAND20942,Ananya Iyer,34,Female,Bachelor's,M.Com,2008,,"Forecasting, Risk Analysis, Excel, Financial Reporting, Budgeting",JOB5323,Financial Analyst,Saffron Global,Finance & Accounting,Pune,Maharashtra,Full-Time,Hybrid,"SQL, Budgeting, Valuation, Forecasting",8,10.5-13 LPA,11.6,11.8,06-04-2025,Campus Placement,ON HOLD,Not Scheduled,In Process,52.5,Yes,Eligible,70.8,13
APP116740,CAND20231,Diya Agarwal,29,Female,Bachelor's,BCA,2009,8,"Excel, Power BI, Tableau, Presentation Skills, Data Visualization, SQL",JOB5748,Data Analyst,Ganga Labs,Information Technology,Chennai,Tamil Nadu,Full-Time,Work From Home,"Data Cleaning, VLOOKUP, Excel, Python, Tableau",4,Rs. 9.0 - 11.6 LPA,INR 9.8,8.9,21-Mar-25,LinkedIn,Short-listed,Scheduled,In Process,42.5,Yes,Partially Eligible,62.5,12
APP103350,CAND23565,Prakash Rao,25,Male,Bachelor's,B.A,2011,10.9,"Payroll, HRMS, MS Office, Communication, Exit Formalities, Attendance Management, Recruitment",JOB5362,HR Executive,Nimbus Ventures,Human Resources,Ahmedabad,Gujarat,Full-Time,Work From Office,"Labour Law, Attendance Management, Exit Formalities, Employee Engagement",1,7.2-8.0 LPA,"8,50,000","6,80,000",12-03-2023,Indeed,Reject,Not Scheduled,Rejected,47.8,Yes,Partially Eligible,71.9,34
APP100782,CAND31365,Ashok Menon,41,Male,Bachelor's,B.Com,2018,7,"Copywriting, Email Marketing, Google Analytics, Leadership, SEO, Critical Thinking, Canva, Content Marketing",JOB5721,Digital Marketing Executive,Silverline Softwares,Marketing & Advertising,Delhi,Delhi,Full-Time,Work From Office,"Content Marketing, Email Marketing, Copywriting, SEO Tools, Canva",1,6.1L-8.0L,"6,10,000",INR 6.2,10-04-2023,Company Website,on hold,Cancelled,In Process,77.1,Yes,Eligible,86.8,25
APP120153,CAND29941,Saanvi Trivedi,25,Female,12th,B.Sc Computer Science,2016,9,"Node.js, TypeScript, HTML, Bootstrap, JavaScript, MongoDB",JOB5282,Web Developer,Xcel Corp,Information Technology,KOLKATA,West Bengal,Full-Time,Work From Office,"REST API, Git, JavaScript, TypeScript, React, MongoDB",2,11.4 to 14.0 Lakhs,INR 12.1,13.4 LPA,14-12-2024,Company Website,APPLIED,Not Scheduled,In Process,52,Yes,Eligible,72.4,16
APP107213,CAND29757,Vijay Iyengar,38,Male,Bachelor's,MCA,2005,2.3,"TypeScript, MongoDB, CSS, HTML",JOB5331,Web Developer,Nimbus Ventures,Information Technology,Coimbatore,Tamil Nadu,Full-Time,Work From Office,"HTML, JavaScript, TypeScript, CSS, REST API, MongoDB",0,Rs. 4.3 - 7.5 LPA,INR 5.9,INR 5.7,11-05-2023,Company Website,Selected,Completed,Selected,66.6,Yes,Eligible,80.8,22
APP102902,CAND34274,Saanvi Malhotra,21,Female,Bachelor's,MA English,2009,5.2,"Blogging, Proofreading, Copywriting, Grammar, Editing, Creativity",JOB5159,Content Writer,Zenith Industries,Media & Communication,Gurugram,,Full-Time,Hybrid,"Copywriting, WordPress, Grammar, Proofreading",5,4.2L-5.5L,"4,59,999",3.6,25-03-2025,LinkedIn,SHORTLISTED,Scheduled,In Process,76.4,Partial,Partially Eligible,72.3,14
APP101893,CAND21560,Yash Naidu,39,Male,Bachelor's,M.Tech,2007,1.6,"Java, C++, Spring Boot, REST API, Python",JOB5137,Software Developer,Zephyr Systems,Information Technology,KOCHI,Kerala,Full-Time,Work From Home,"Algorithms, REST API, JavaScript, Data Structures",8,4.2L-9.0L,7.5,6.0 LPA,04-03-2025,Campus Placement,Withdraw,Not Scheduled,Rejected,23.2,No,Not Eligible,18.4,23
APP103743,CAND28855,Divya Singh,42,Female,Master's,MA English,2025,0,"WordPress, Blogging, Copywriting, Proofreading, Editing",JOB5459,Content Writer,Vantage Softwares,Media & Communication,Coimbatore,Tamil Nadu,Full-Time,Work From Office,"Research, WordPress, Copywriting, Creativity, Blogging",2,2.5L-3.2L,2.1 LPA,INR 2.2,11/15/2023,Referral,APPLIED,Not Scheduled,In Process,58.8,No,Not Eligible,43.5,18
APP116252,CAND27357,Aishwarya Trivedi,34,Female,Bachelor's,BBA Finance,2004,6.3,"Excel, GST, Bookkeeping, Accounts Receivable",JOB5521,Accountant,Ironclad Infotech,Finance & Accounting,Hyderabad,Telangana,Full-Time,Hybrid,"GST, Accounts Receivable, Bookkeeping, Auditing, Accounts Payable",8,4.7-6.0 LPA,5.1,"4,70,000",09-07-2024,LinkedIn,Rejected,Not Scheduled,Rejected,57.2,No,Not Eligible,42.3,42
APP103046,CAND21142,Chirag Chawla,,Male,Bachelor's,B.Tech,2003,7.2,"CSS, Node.js, React, MongoDB, Git, TypeScript, REST API",JOB5424,Web Developer,Kite Technologies,Information Technology,Noida,Uttar Pradesh,Full-Time,Work From Home,"Bootstrap, HTML, JavaScript, TypeScript",2,9.5 to 12.6 Lakhs,"9,80,000",9.7 LPA,01/13/2025,Referral,Pending,Not Scheduled,In Process,27.8,Yes,Not Eligible,60.3,14
APP116032,CAND33995,Krishna Agarwal,30,Male,PhD,M.Tech,2022,1.3,"Git, C++, Data Structures",JOB5115,Software Developer,Titan Enterprises,Information Technology,Chennai,Tamil Nadu,Full-Time,Hybrid,"JavaScript, Java, Spring Boot, Python, REST API, SQL",2,Rs. 4 - 8.5 LPA,INR 6.4,5.9 LPA,13-10-2025,Campus Placement,applied,Not Scheduled,,2,No,Not Eligible,7.6,24
APP107560,CAND29405,Geeta Patel,20,Female,Bachelor's,B.Sc,2025,0,"Excel, Power BI, Agile, Time Management, Documentation, Communication",JOB5292,Business Analyst,Bluepeak Technologies,Information Technology,Delhi,Delhi,Full-Time,Work From Home,"Requirement Gathering, Agile, Excel, Power BI, JIRA",6,400000-550000,4.5,3.6 LPA,03/24/2024,Company Website,on hold,Not Scheduled,In Process,57.4,No,Not Eligible,40.8,10
APP113424,CAND30431,Prakash Bhatia,30,Male,Master's,B.Com,2022,3,"SEM, Social Media Marketing, Google Analytics",JOB5462,Digital Marketing Executive,Xcel Digital,Marketing & Advertising,Kolkata,West Bengal,Full-Time,Work From Office,"SEM, Google Ads, Canva, Copywriting, Google Analytics",1,3.5-5.4 LPA,,4.6 LPA,15-03-2024,LinkedIn,Interview Scheduled,Completed,In Process,39.3,Yes,Partially Eligible,65.6,1
APP119270,CAND25084,Sunita Menon,34,,Bachelor's,B.Sc,2011,4.8,"JIRA, Excel, SQL, Communication, Agile, Documentation, Business Process Modeling",JOB5209,Business Analyst,Quest Softwares,Information Technology,Noida,Uttar Pradesh,Full-Time,Work From Office,"Communication, Power BI, Stakeholder Management, Documentation, Requirement Gathering",6,7.3-10.3 LPA,INR 8.3,,28-11-2024,Campus Placement,rejected,Not Scheduled,Rejected,40.5,No,Not Eligible,35.1,4
APP106823,CAND31545,Vihaan Shah,20,Male,Diploma,MBA Marketing,2017,8,"Negotiation, Client Relationship, Cold Calling",JOB5746,Sales Executive,Unity Softwares,Sales & Business Development,chennai ,Tamil Nadu,Full-Time,Hybrid,"Presentation Skills, Target Achievement, Market Research, Communication",4,6.1 to 7.7 Lakhs,INR 6.8,6.6,26-10-2023,Campus Placement,rejected,Not Scheduled,Rejected,0,Yes,Not Eligible,40.3,13
APP116168,CAND24263,Sai Ghosh,31,Male,Diploma,MCA,2005,14.6,"SQL, Statistics, Python, Scikit-learn, Machine Learning, Data Visualization, Deep Learning",JOB5455,Data Scientist,Vindhya Consulting,Information Technology,Delhi,Delhi,Full-Time,Work From Office,"TensorFlow, NLP, Python, Data Visualization",6,19.6-22 LPA,22.5,18.2 LPA,08-11-2024,LinkedIn,Not Selected,Not Scheduled,Rejected,50.7,Yes,Eligible,66.9,39
APP106864,CAND26556,Bhavana Bhatia,35,Female,12th,BCA,2014,11,"C++, Algorithms, Java, Data Structures, Problem Solving, JavaScript",JOB5462,Software Developer,ZEPHYR DIGITAL,Information Technology,Mumbai,Maharashtra,Full-Time,Work From Home,"Java, Data Structures, SQL, JavaScript, Spring Boot",5,17.6-20 LPA,17.9L,"19,60,000",02-12-2023,Campus Placement,Selected,Completed,Selected,62.1,Yes,Eligible,75,45
APP104998,CAND26160,Sanjay Kumar,34,Male,Master's,B.Com,2016,3.4,"CRM Software, Cold Calling, Sales Reporting, Communication, Client Relationship, Negotiation",JOB5621,Sales Executive,Delta Sysems,Sales & Business Development,gurugram ,Haryana,Full-Time,Work From Home,"Negotiation, Sales Reporting, Presentation Skills, Cold Calling, CRM Software, Target Achievement",1,3.5L-5.2L,4.4,4.5,09-10-2023,Naukri,SELECTED,Scheduled,Selected,67.1,Yes,Eligible,82.1,38
APP108319,CAND31082,Perumal Chawla,40,Male,Bachelor's,MBA Marketing,2019,0.1,"CRM Software, Sales Reporting, Lead Generation, Target Achievement",JOB5334,Sales Executive,Kite Global,Sales & Business Development,Gurgaon,Haryana,Part-Time,Work From Home,"CRM Software, Negotiation, Market Research, Lead Generation, Presentation Skills, Cold Calling",8,Rs. 2.5 - 3.4 LPA,"2,20,000",2.0 LPA,22-06-2023,Campus Placement,REJECTED,,Rejected,33,No,Not Eligible,31.4,7
APP117208,CAND20617,Nithya Kapoor,22,Female,Master's,B.Tech,2005,6.1,"SQL, Automation Testing, API Testing, Selenium, Regression Testing",JOB5444,QA Tester,Titan Ventures,Information Technology,Mumbai,,Internship,Work From Office,"Test Cases, JIRA, Selenium, API Testing",4,6.2L-8.3L,7.7,"6,90,000",21-04-2024,Indeed,SHORTLISTED,Scheduled,In Process,52.8,Yes,Eligible,71.1,40
APP106156,CAND22829,Divya Chauhan,24,Female,Master's,M.Com,2008,12.5,"Valuation, Financial Modeling, Risk Analysis, Budgeting, SQL",JOB5059,Financial Analyst,Zenith Consulting,Finance & Accounting,Mumbai,Maharashtra,Full-Time,Hybrid,"Ratio Analysis, Financial Modeling, Valuation, Excel, Risk Analysis",3,Rs. 11.6 - 13 LPA,13.1 LPA,9.8L,22-Aug-24,LinkedIn,selected,Scheduled,Selected,62.8,Yes,Eligible,75.7,39
APP108787,CAND32194,Krishna Mehta,24,Male,Bachelor's,B.Com,2008,0.9,"Voice Process, Ticketing Tools, MS Office, Multitasking, Communication, Email Support, Customer Handling",JOB5408,Customer Support Executive,TITAN SERVICES,BPO / Customer Service,Noida,Uttar Pradesh,Contract,Hybrid,"Multitasking, Problem Solving, CRM Software, Customer Handling, Chat Support",3,200000-280000,2.2,2.2 LPA,29-Apr-24,Indeed,Reject,Cancelled,Rejected,38.1,No,Not Eligible,30.8,15
APP111455,CAND26066,Myra Banerjee,43,Female,Diploma,B.Com,2020,2.4,"MS Office, Recruitment, Communication, Exit Formalities",JOB5623,HR Executive,Pinnacle Enterprises,Human Resources,Delhi,Delhi,Internship,Work From Home,"HRMS, MS Office, Attendance Management, Exit Formalities",5,3.0L-4.6L,,3.2 LPA,18-08-2023,LinkedIn,Rejected,Not Scheduled,Rejected,48.7,No,Not Eligible,39.4,1
APP108060,CAND24622,Balaji Iyengar,31,Male,Diploma,MBA HR,2010,3.4,"HRMS, Attendance Management, Onboarding, Payroll, Recruitment, Labour Law, Employee Engagement",JOB5790,HR Executive,Ironclad Infotech,Human Resources,Pune,Maharashtra,Internship,Hybrid,"Exit Formalities, Employee Engagement, Labour Law, Recruitment, Payroll",5,3.5 to 5.2 Lakhs,"4,80,000",4.1 LPA,11-03-2024,Campus Placement,Applied,Not Scheduled,In Process,78.8,No,Not Eligible,54,24
APP110085,CAND27041,Ishaan Joshi,45,Male,Diploma,MBA Finance,2021,0.8,"Valuation, Financial Modeling, Ratio Analysis, SQL, Excel",JOB5368,Financial Analyst,Everest Digital,Finance & Accounting,Hyderabad,Telangana,Full-Time,Hybrid,"Budgeting, SQL, Risk Analysis, Excel, Forecasting, Valuation",3,Rs. 4 - 6.1 LPA,4.3,3.9L,01-04-2024,LinkedIn,applied,Cancelled,In Process,50,No,Not Eligible,41,15
APP106631,CAND26223,Vidya Jain,22,Female,Master's,B.Tech,2018,1.5,"CSS, JavaScript, Git, REST API, Bootstrap, Node.js, TypeScript",JOB5679,Web Developer,Infinity Labs,Information Technology,Pune,Maharashtra,Full-Time,Hybrid,"TypeScript, JavaScript, React, Bootstrap, Git, CSS",1,Rs. 3.5 - 6.7 LPA,4.9L,4,11-09-2024,Company Website,interview scheduled,Completed,In Process,82.2,Yes,Eligible,91.7,41
APP116494,CAND30893,,33,Male,,B.Tech,2016,,"Power BI, Communication, Requirement Gathering, SQL, Excel",JOB5655,Business Analyst,Pism Global,Information Technology,Kochi,Kerala,Full-Time,Work From Office,"SQL, Excel, Communication, Stakeholder Management, Requirement Gathering, Agile",0,4.2L-7.2L,INR 6.5,"5,80,000",20-07-2023,Naukri,selected,Completed,Selected,64.9,Yes,Eligible,76.3,35
APP117361,CAND24054,Aishwarya Shah,40,Female,Bachelor's,B.Tech,2005,,"Manual Testing, Automation Testing, Bug Tracking, Regression Testing, API Testing, MS Office, Test Cases, Problem Solving, Agile",JOB5185,QA Tester,Zephyr Softwres,Information Technology,Salem,Tamil Nadu,Contract,Work From Home,"Selenium, Agile, Automation Testing, SQL, JIRA",8,Rs. 6.2 - 8.3 LPA,INR 8.1,7.6 LPA,13-02-2023,LinkedIn,Withdraw,Not Scheduled,Rejected,37.7,No,Not Eligible,32.9,18
APP106366,CAND28420,Suresh Mishra,26,Male,Bachelor's,M.Com,2015,10,"PowerPoint, Presentation Skills, Risk Analysis, Forecasting, Budgeting, Ratio Analysis, Time Management, SQL, Financial Modeling",JOB5013,Financial Analyst,Vantage Pvt Ltd,Finance & Accounting,Ahmedabad,Gujarat,Full-Time,Work From Home,"Financial Reporting, Financial Modeling, Valuation, Ratio Analysis, SQL, Budgeting",1,11.6 to 13 Lakhs,"11,70,000",12.9,29-May-23,Campus Placement,selected,Completed,Selected,64.4,Yes,Eligible,79.5,35
APP109081,CAND26213,Girija Khanna,41,Female,Master's,MBA HR,2022,3,,JOB5326,HR Executive,Solstice Corp,Human Resources,Chennai,Tamil Nadu,Contract,Work From Home,"Payroll, Onboarding, Recruitment, Exit Formalities",8,Rs. 3.3 - 5.0 LPA,3.7,3.4,07-08-2025,LinkedIn,rejected,Cancelled,Rejected,0,No,Not Eligible,10.7,43
APP106227,CAND24657,Muthu Gupta,29,Male,12th,M.Tech,2019,1.8,"Machine Learning, Deep Learning, Data Visualization",JOB5732,Data Scientist,Everest Digital,Information Technology,Noida,Uttar Pradesh,Contract,Work From Office,"Pandas, TensorFlow, SQL, Statistics, Python",1,Rs. 6.5 - 11.3 LPA,8.8,8.9,17-08-2023,Campus Placement,Reject,Not Scheduled,Rejected,0,Yes,Not Eligible,41.5,38
APP100718,CAND26363,Preeti Bhatia,31,Female,Bachelor's,B.Tech,2007,0.8,"Windows Server, Virtualization, Backup Management",JOB5896,System Administrator,Rapid Systems,Information Technology,GURUGRAM,Haryana,Contract,Hybrid,"Linux, Networking, Active Directory, Backup Management",6,Rs. 3.5 - 5.2 LPA,4.6L,3.7,05-10-2023,LinkedIn,Rejected,Not Scheduled,Rejected,24.6,No,Not Eligible,20,43
APP101700,CAND24014,Ashok Reddy,45,Male,Bachelor's,M.Tech,2009,5.3,"JavaScript, C++, Java, Git, Spring Boot, Python, REST API",JOB5695,Software Developer,Ganga Digital,Information Technology,Salem,Tamil Nadu,Full-Time,Work From Home,"Python, Data Structures, Spring Boot, Algorithms",6,10.1L-14.9L,13.8,12.3,10-04-2024,Referral,Withdraw,Not Scheduled,Rejected,52.2,No,Not Eligible,37.4,10
APP102399,CAND20555,Snehal Sen,24,Female,Bachelor's,B.Tech,2019,3.1,"Regression Testing, Manual Testing, Agile, Test Cases",JOB5618,QA Tester,Zephyr Digital,Information Technology,Kolkata,West Bengal,Full-Time,Work From Office,"Selenium, API Testing, JIRA, Agile, SQL",2,409999-620000,5.7,,04-04-2023,Indeed,Reject,Not Scheduled,Rejected,19.1,Yes,Not Eligible,52.9,33
APP102984,CAND31465,Manoj Malhotra,25,Male,Bachelor's,B.A,2004,2.1,"Google Ads, Leadership, Presentation Skills, Email Marketing, SEO Tools, SEM, Content Marketing, Social Media Marketing",JOB5868,Digital Marketing Executive,Orbit Ventures,Marketing & Advertising,Kolkata,West Bengal,Internship,Work From Office,"SEM, Google Analytics, Email Marketing, Content Marketing, SEO Tools, Social Media Marketing",8,2.9-4.8 LPA,4.2,INR 2.9,20-10-2024,Indeed,shortlisted,Not Scheduled,,83,No,Not Eligible,59.2,26
APP118798,CAND26144,Myra Subramanian,21,Female,Master's,B.Com,2011,3.1,"Lead Generation, Hindi Proficiency, CRM Software, Cold Calling, Presentation Skills, Sales Reporting, Target Achievement",JOB5396,Sales Executive,Unity Infotech,Sales & Business Development,Pune,Maharashtra,Full-Time,Work From Office,"Lead Generation, Negotiation, Cold Calling, Sales Reporting",8,Rs. 3.4 - 5.0 LPA,,3.3 LPA,09-07-2024,Campus Placement,interview scheduled,Completed,In Process,76.1,No,Not Eligible,50.9,30
APP106305,CAND27713,Kiran Balan,28,Male,Bachelor's,Any Graduate,2018,7,"Presentation Skills, Client Relationship, Negotiation, Cold Calling, Communication",JOB5419,Sales Executive,Nova Global,Sales & Business Development,Pune,Maharashtra,Part-Time,Work From Office,"Cold Calling, Presentation Skills, Market Research, Sales Reporting, Lead Generation",1,5.5-7.2 LPA,6.5L,"6,40,000",21-11-2024,Referral,Interview Scheduled,Completed,In Process,42.2,Yes,Partially Eligible,64.5,24
